
987, 1, 
987, 900@DX!teta: 1, 15, 15, vtx:, 10, 90, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
60, 0.002056, of, 1782, records,   speed:, 3.4e-05, 
80, 0.003124, of, 672, records,   speed:, 3.9e-05, 
100, 0.00403, of, 251, records,   speed:, 4e-05, 
120, 0.006162, of, 113, records,   speed:, 5.1e-05, 
140, 0.002957, of, 157, records,   speed:, 2.1e-05, 
180, 0.005253, of, 143, records,   speed:, 2.9e-05, 
20, 0.002771, of, 6445, records,   speed:, 0.000139, 
40, 0.00266, of, 4151, records,   speed:, 6.6e-05, 
60, 0.003149, of, 1782, records,   speed:, 5.2e-05, 
80, 0.003951, of, 672, records,   speed:, 4.9e-05, 
100, 0.004955, of, 251, records,   speed:, 5e-05, 
120, 0.006822, of, 113, records,   speed:, 5.7e-05, 
140, 0.004195, of, 157, records,   speed:, 3e-05, 
180, 0.005595, of, 143, records,   speed:, 3.1e-05, 
AVG error:, 0.0012552, of , 13714, records, 
AVGerrorSpeed:, 2.94e-05, of , 13714, records, 
AVGabsErr:, 0.0029632, of , 13714, records speed, 
AVGabsErrSpeed:, 9.65e-05, of , 13714, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 7.5, zeta:, 15, kappa, 993, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000506, of, 6884, records,   speed:, 2.5e-05, 
40, 0.001249, of, 4466, records,   speed:, 3.1e-05, 
60, 0.002174, of, 1901, records,   speed:, 3.6e-05, 
80, 0.003373, of, 703, records,   speed:, 4.2e-05, 
100, 0.004297, of, 261, records,   speed:, 4.3e-05, 
120, 0.006358, of, 121, records,   speed:, 5.3e-05, 
140, 0.002927, of, 168, records,   speed:, 2.1e-05, 
180, 0.005441, of, 148, records,   speed:, 3e-05, 
20, 0.002918, of, 6884, records,   speed:, 0.000146, 
40, 0.002739, of, 4466, records,   speed:, 6.8e-05, 
60, 0.003363, of, 1901, records,   speed:, 5.6e-05, 
80, 0.004242, of, 703, records,   speed:, 5.3e-05, 
100, 0.005246, of, 261, records,   speed:, 5.2e-05, 
120, 0.007018, of, 121, records,   speed:, 5.8e-05, 
140, 0.003997, of, 168, records,   speed:, 2.9e-05, 
180, 0.005856, of, 148, records,   speed:, 3.3e-05, 
AVG error:, 0.00128, of , 14652, records, 
AVGerrorSpeed:, 2.99e-05, of , 14652, records, 
AVGabsErr:, 0.0031021, of , 14652, records speed, 
AVGabsErrSpeed:, 0.0001013, of , 14652, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 10, zeta:, 15, kappa, 993, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000522, of, 7067, records,   speed:, 2.6e-05, 
40, 0.001242, of, 4583, records,   speed:, 3.1e-05, 
60, 0.002249, of, 1952, records,   speed:, 3.7e-05, 
80, 0.003499, of, 710, records,   speed:, 4.4e-05, 
100, 0.004626, of, 266, records,   speed:, 4.6e-05, 
120, 0.006804, of, 123, records,   speed:, 5.7e-05, 
140, 0.002863, of, 171, records,   speed:, 2e-05, 
180, 0.005721, of, 149, records,   speed:, 3.2e-05, 
20, 0.00306, of, 7067, records,   speed:, 0.000153, 
40, 0.002841, of, 4583, records,   speed:, 7.1e-05, 
60, 0.003513, of, 1952, records,   speed:, 5.9e-05, 
80, 0.004451, of, 710, records,   speed:, 5.6e-05, 
100, 0.005518, of, 266, records,   speed:, 5.5e-05, 
120, 0.007447, of, 123, records,   speed:, 6.2e-05, 
140, 0.003912, of, 171, records,   speed:, 2.8e-05, 
180, 0.00608, of, 149, records,   speed:, 3.4e-05, 
AVG error:, 0.0013092, of , 15021, records, 
AVGerrorSpeed:, 3.05e-05, of , 15021, records, 
AVGabsErr:, 0.0032368, of , 15021, records speed, 
AVGabsErrSpeed:, 0.000106, of , 15021, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 12.5, zeta:, 15, kappa, 993, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000552, of, 7148, records,   speed:, 2.8e-05, 
40, 0.001214, of, 4637, records,   speed:, 3e-05, 
60, 0.002273, of, 1971, records,   speed:, 3.8e-05, 
80, 0.003544, of, 713, records,   speed:, 4.4e-05, 
100, 0.004944, of, 267, records,   speed:, 4.9e-05, 
120, 0.007287, of, 123, records,   speed:, 6.1e-05, 
140, 0.002808, of, 171, records,   speed:, 2e-05, 
180, 0.005706, of, 149, records,   speed:, 3.2e-05, 
20, 0.003193, of, 7148, records,   speed:, 0.00016, 
40, 0.002952, of, 4637, records,   speed:, 7.4e-05, 
60, 0.003621, of, 1971, records,   speed:, 6e-05, 
80, 0.004536, of, 713, records,   speed:, 5.7e-05, 
100, 0.005857, of, 267, records,   speed:, 5.9e-05, 
120, 0.00791, of, 123, records,   speed:, 6.6e-05, 
140, 0.003831, of, 171, records,   speed:, 2.7e-05, 
180, 0.006097, of, 149, records,   speed:, 3.4e-05, 
AVG error:, 0.0013259, of , 15179, records, 
AVGerrorSpeed:, 3.12e-05, of , 15179, records, 
AVGabsErr:, 0.0033588, of , 15179, records speed, 
AVGabsErrSpeed:, 0.0001104, of , 15179, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 15, zeta:, 15, kappa, 993, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000552, of, 7165, records,   speed:, 2.8e-05, 
40, 0.001213, of, 4659, records,   speed:, 3e-05, 
60, 0.002283, of, 1981, records,   speed:, 3.8e-05, 
80, 0.003616, of, 713, records,   speed:, 4.5e-05, 
100, 0.005176, of, 267, records,   speed:, 5.2e-05, 
120, 0.007609, of, 123, records,   speed:, 6.3e-05, 
140, 0.002989, of, 171, records,   speed:, 2.1e-05, 
180, 0.005848, of, 149, records,   speed:, 3.2e-05, 
20, 0.003324, of, 7165, records,   speed:, 0.000166, 
40, 0.003082, of, 4659, records,   speed:, 7.7e-05, 
60, 0.003712, of, 1981, records,   speed:, 6.2e-05, 
80, 0.004631, of, 713, records,   speed:, 5.8e-05, 
100, 0.006073, of, 267, records,   speed:, 6.1e-05, 
120, 0.00818, of, 123, records,   speed:, 6.8e-05, 
140, 0.003936, of, 171, records,   speed:, 2.8e-05, 
180, 0.006288, of, 149, records,   speed:, 3.5e-05, 
AVG error:, 0.0013402, of , 15228, records, 
AVGerrorSpeed:, 3.13e-05, of , 15228, records, 
AVGabsErr:, 0.003485, of , 15228, records speed, 
AVGabsErrSpeed:, 0.0001148, of , 15228, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 5, zeta:, 17, kappa, 993, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000362, of, 5131, records,   speed:, 1.8e-05, 
40, 0.001022, of, 4140, records,   speed:, 2.6e-05, 
60, 0.001589, of, 2218, records,   speed:, 2.6e-05, 
80, 0.002417, of, 1206, records,   speed:, 3e-05, 
100, 0.003172, of, 403, records,   speed:, 3.2e-05, 
120, 0.003613, of, 204, records,   speed:, 3e-05, 
140, 0.005764, of, 120, records,   speed:, 4.1e-05, 
180, 0.004119, of, 292, records,   speed:, 2.3e-05, 
20, 0.002792, of, 5131, records,   speed:, 0.00014, 
40, 0.002717, of, 4140, records,   speed:, 6.8e-05, 
60, 0.002777, of, 2218, records,   speed:, 4.6e-05, 
80, 0.003383, of, 1206, records,   speed:, 4.2e-05, 
100, 0.004188, of, 403, records,   speed:, 4.2e-05, 
120, 0.004648, of, 204, records,   speed:, 3.9e-05, 
140, 0.006295, of, 120, records,   speed:, 4.5e-05, 
180, 0.004901, of, 292, records,   speed:, 2.7e-05, 
AVG error:, 0.0011985, of , 13714, records, 
AVGerrorSpeed:, 2.36e-05, of , 13714, records, 
AVGabsErr:, 0.0029632, of , 13714, records speed, 
AVGabsErrSpeed:, 8.67e-05, of , 13714, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 7.5, zeta:, 17, kappa, 993, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.0004, of, 5483, records,   speed:, 2e-05, 
40, 0.000974, of, 4441, records,   speed:, 2.4e-05, 
60, 0.001608, of, 2366, records,   speed:, 2.7e-05, 
80, 0.002614, of, 1292, records,   speed:, 3.3e-05, 
100, 0.003446, of, 422, records,   speed:, 3.4e-05, 
120, 0.003822, of, 212, records,   speed:, 3.2e-05, 
140, 0.005954, of, 128, records,   speed:, 4.3e-05, 
180, 0.004198, of, 308, records,   speed:, 2.3e-05, 
20, 0.002947, of, 5483, records,   speed:, 0.000147, 
40, 0.002803, of, 4441, records,   speed:, 7e-05, 
60, 0.002902, of, 2366, records,   speed:, 4.8e-05, 
80, 0.003652, of, 1292, records,   speed:, 4.6e-05, 
100, 0.004447, of, 422, records,   speed:, 4.4e-05, 
120, 0.004901, of, 212, records,   speed:, 4.1e-05, 
140, 0.006481, of, 128, records,   speed:, 4.6e-05, 
180, 0.004926, of, 308, records,   speed:, 2.7e-05, 
AVG error:, 0.0012299, of , 14652, records, 
AVGerrorSpeed:, 2.44e-05, of , 14652, records, 
AVGabsErr:, 0.0031021, of , 14652, records speed, 
AVGabsErrSpeed:, 9.11e-05, of , 14652, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 10, zeta:, 17, kappa, 993, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000418, of, 5625, records,   speed:, 2.1e-05, 
40, 0.000972, of, 4558, records,   speed:, 2.4e-05, 
60, 0.001586, of, 2426, records,   speed:, 2.6e-05, 
80, 0.002758, of, 1328, records,   speed:, 3.4e-05, 
100, 0.003589, of, 425, records,   speed:, 3.6e-05, 
120, 0.004225, of, 217, records,   speed:, 3.5e-05, 
140, 0.006443, of, 130, records,   speed:, 4.6e-05, 
180, 0.004278, of, 312, records,   speed:, 2.4e-05, 
20, 0.003088, of, 5625, records,   speed:, 0.000154, 
40, 0.002911, of, 4558, records,   speed:, 7.3e-05, 
60, 0.003, of, 2426, records,   speed:, 5e-05, 
80, 0.00387, of, 1328, records,   speed:, 4.8e-05, 
100, 0.004637, of, 425, records,   speed:, 4.6e-05, 
120, 0.005242, of, 217, records,   speed:, 4.4e-05, 
140, 0.00696, of, 130, records,   speed:, 5e-05, 
180, 0.00497, of, 312, records,   speed:, 2.8e-05, 
AVG error:, 0.0012585, of , 15021, records, 
AVGerrorSpeed:, 2.49e-05, of , 15021, records, 
AVGabsErr:, 0.0032368, of , 15021, records speed, 
AVGabsErrSpeed:, 9.52e-05, of , 15021, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 12.5, zeta:, 17, kappa, 993, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000455, of, 5685, records,   speed:, 2.3e-05, 
40, 0.000949, of, 4604, records,   speed:, 2.4e-05, 
60, 0.00156, of, 2460, records,   speed:, 2.6e-05, 
80, 0.002758, of, 1343, records,   speed:, 3.4e-05, 
100, 0.00372, of, 427, records,   speed:, 3.7e-05, 
120, 0.004559, of, 218, records,   speed:, 3.8e-05, 
140, 0.006881, of, 130, records,   speed:, 4.9e-05, 
180, 0.004239, of, 312, records,   speed:, 2.4e-05, 
20, 0.003218, of, 5685, records,   speed:, 0.000161, 
40, 0.003051, of, 4604, records,   speed:, 7.6e-05, 
60, 0.003072, of, 2460, records,   speed:, 5.1e-05, 
80, 0.003955, of, 1343, records,   speed:, 4.9e-05, 
100, 0.004827, of, 427, records,   speed:, 4.8e-05, 
120, 0.005551, of, 218, records,   speed:, 4.6e-05, 
140, 0.007398, of, 130, records,   speed:, 5.3e-05, 
180, 0.004933, of, 312, records,   speed:, 2.7e-05, 
AVG error:, 0.0012713, of , 15179, records, 
AVGerrorSpeed:, 2.55e-05, of , 15179, records, 
AVGabsErr:, 0.0033588, of , 15179, records speed, 
AVGabsErrSpeed:, 9.91e-05, of , 15179, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 15, zeta:, 17, kappa, 993, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000458, of, 5699, records,   speed:, 2.3e-05, 
40, 0.000958, of, 4611, records,   speed:, 2.4e-05, 
60, 0.001555, of, 2485, records,   speed:, 2.6e-05, 
80, 0.002724, of, 1346, records,   speed:, 3.4e-05, 
100, 0.003857, of, 427, records,   speed:, 3.9e-05, 
120, 0.004848, of, 218, records,   speed:, 4e-05, 
140, 0.007115, of, 130, records,   speed:, 5.1e-05, 
180, 0.004413, of, 312, records,   speed:, 2.5e-05, 
20, 0.003338, of, 5699, records,   speed:, 0.000167, 
40, 0.003201, of, 4611, records,   speed:, 8e-05, 
60, 0.003194, of, 2485, records,   speed:, 5.3e-05, 
80, 0.003989, of, 1346, records,   speed:, 5e-05, 
100, 0.005023, of, 427, records,   speed:, 5e-05, 
120, 0.005794, of, 218, records,   speed:, 4.8e-05, 
140, 0.007591, of, 130, records,   speed:, 5.4e-05, 
180, 0.005096, of, 312, records,   speed:, 2.8e-05, 
AVG error:, 0.0012849, of , 15228, records, 
AVGerrorSpeed:, 2.57e-05, of , 15228, records, 
AVGabsErr:, 0.003485, of , 15228, records speed, 
AVGabsErrSpeed:, 0.0001029, of , 15228, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 5, zeta:, 19, kappa, 993, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.0003, of, 4200, records,   speed:, 1.5e-05, 
40, 0.000803, of, 3913, records,   speed:, 2e-05, 
60, 0.00118, of, 2504, records,   speed:, 2e-05, 
80, 0.002032, of, 1360, records,   speed:, 2.5e-05, 
100, 0.002721, of, 868, records,   speed:, 2.7e-05, 
120, 0.00329, of, 289, records,   speed:, 2.7e-05, 
140, 0.00349, of, 179, records,   speed:, 2.5e-05, 
180, 0.004449, of, 401, records,   speed:, 2.5e-05, 
20, 0.002806, of, 4200, records,   speed:, 0.00014, 
40, 0.002717, of, 3913, records,   speed:, 6.8e-05, 
60, 0.0027, of, 2504, records,   speed:, 4.5e-05, 
80, 0.003095, of, 1360, records,   speed:, 3.9e-05, 
100, 0.003546, of, 868, records,   speed:, 3.5e-05, 
120, 0.00433, of, 289, records,   speed:, 3.6e-05, 
140, 0.004525, of, 179, records,   speed:, 3.2e-05, 
180, 0.005262, of, 401, records,   speed:, 2.9e-05, 
AVG error:, 0.0011551, of , 13714, records, 
AVGerrorSpeed:, 1.98e-05, of , 13714, records, 
AVGabsErr:, 0.0029632, of , 13714, records speed, 
AVGabsErrSpeed:, 7.87e-05, of , 13714, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 7.5, zeta:, 19, kappa, 993, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000373, of, 4513, records,   speed:, 1.9e-05, 
40, 0.00077, of, 4173, records,   speed:, 1.9e-05, 
60, 0.001172, of, 2685, records,   speed:, 2e-05, 
80, 0.002081, of, 1435, records,   speed:, 2.6e-05, 
100, 0.002899, of, 930, records,   speed:, 2.9e-05, 
120, 0.003695, of, 306, records,   speed:, 3.1e-05, 
140, 0.003653, of, 186, records,   speed:, 2.6e-05, 
180, 0.004582, of, 424, records,   speed:, 2.5e-05, 
20, 0.002948, of, 4513, records,   speed:, 0.000147, 
40, 0.002822, of, 4173, records,   speed:, 7.1e-05, 
60, 0.002814, of, 2685, records,   speed:, 4.7e-05, 
80, 0.003281, of, 1435, records,   speed:, 4.1e-05, 
100, 0.003812, of, 930, records,   speed:, 3.8e-05, 
120, 0.004608, of, 306, records,   speed:, 3.8e-05, 
140, 0.004763, of, 186, records,   speed:, 3.4e-05, 
180, 0.005343, of, 424, records,   speed:, 3e-05, 
AVG error:, 0.001193, of , 14652, records, 
AVGerrorSpeed:, 2.09e-05, of , 14652, records, 
AVGabsErr:, 0.0031021, of , 14652, records speed, 
AVGabsErrSpeed:, 8.26e-05, of , 14652, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 10, zeta:, 19, kappa, 993, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.00039, of, 4637, records,   speed:, 2e-05, 
40, 0.000774, of, 4280, records,   speed:, 1.9e-05, 
60, 0.001186, of, 2750, records,   speed:, 2e-05, 
80, 0.002121, of, 1463, records,   speed:, 2.7e-05, 
100, 0.003004, of, 962, records,   speed:, 3e-05, 
120, 0.003837, of, 308, records,   speed:, 3.2e-05, 
140, 0.004099, of, 192, records,   speed:, 2.9e-05, 
180, 0.004783, of, 429, records,   speed:, 2.7e-05, 
20, 0.003072, of, 4637, records,   speed:, 0.000154, 
40, 0.002956, of, 4280, records,   speed:, 7.4e-05, 
60, 0.002932, of, 2750, records,   speed:, 4.9e-05, 
80, 0.003416, of, 1463, records,   speed:, 4.3e-05, 
100, 0.004021, of, 962, records,   speed:, 4e-05, 
120, 0.004684, of, 308, records,   speed:, 3.9e-05, 
140, 0.005129, of, 192, records,   speed:, 3.7e-05, 
180, 0.005516, of, 429, records,   speed:, 3.1e-05, 
AVG error:, 0.0012248, of , 15021, records, 
AVGerrorSpeed:, 2.15e-05, of , 15021, records, 
AVGabsErr:, 0.0032368, of , 15021, records speed, 
AVGabsErrSpeed:, 8.63e-05, of , 15021, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 12.5, zeta:, 19, kappa, 993, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.00046, of, 4687, records,   speed:, 2.3e-05, 
40, 0.000753, of, 4328, records,   speed:, 1.9e-05, 
60, 0.00112, of, 2783, records,   speed:, 1.9e-05, 
80, 0.00218, of, 1476, records,   speed:, 2.7e-05, 
100, 0.002959, of, 974, records,   speed:, 3e-05, 
120, 0.004035, of, 309, records,   speed:, 3.4e-05, 
140, 0.004386, of, 193, records,   speed:, 3.1e-05, 
180, 0.004875, of, 429, records,   speed:, 2.7e-05, 
20, 0.0032, of, 4687, records,   speed:, 0.00016, 
40, 0.003097, of, 4328, records,   speed:, 7.7e-05, 
60, 0.003017, of, 2783, records,   speed:, 5e-05, 
80, 0.003573, of, 1476, records,   speed:, 4.5e-05, 
100, 0.004039, of, 974, records,   speed:, 4e-05, 
120, 0.004963, of, 309, records,   speed:, 4.1e-05, 
140, 0.00539, of, 193, records,   speed:, 3.8e-05, 
180, 0.00561, of, 429, records,   speed:, 3.1e-05, 
AVG error:, 0.0012396, of , 15179, records, 
AVGerrorSpeed:, 2.23e-05, of , 15179, records, 
AVGabsErr:, 0.0033588, of , 15179, records speed, 
AVGabsErrSpeed:, 8.98e-05, of , 15179, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 15, zeta:, 19, kappa, 993, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000483, of, 4700, records,   speed:, 2.4e-05, 
40, 0.000748, of, 4334, records,   speed:, 1.9e-05, 
60, 0.00111, of, 2806, records,   speed:, 1.9e-05, 
80, 0.002232, of, 1482, records,   speed:, 2.8e-05, 
100, 0.002896, of, 975, records,   speed:, 2.9e-05, 
120, 0.0042, of, 309, records,   speed:, 3.5e-05, 
140, 0.004667, of, 193, records,   speed:, 3.3e-05, 
180, 0.005048, of, 429, records,   speed:, 2.8e-05, 
20, 0.003319, of, 4700, records,   speed:, 0.000166, 
40, 0.003236, of, 4334, records,   speed:, 8.1e-05, 
60, 0.003148, of, 2806, records,   speed:, 5.2e-05, 
80, 0.00372, of, 1482, records,   speed:, 4.6e-05, 
100, 0.004046, of, 975, records,   speed:, 4e-05, 
120, 0.00516, of, 309, records,   speed:, 4.3e-05, 
140, 0.005632, of, 193, records,   speed:, 4e-05, 
180, 0.005762, of, 429, records,   speed:, 3.2e-05, 
AVG error:, 0.0012556, of , 15228, records, 
AVGerrorSpeed:, 2.27e-05, of , 15228, records, 
AVGabsErr:, 0.003485, of , 15228, records speed, 
AVGabsErrSpeed:, 9.33e-05, of , 15228, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 5, zeta:, 13, kappa, 995, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000648, of, 7608, records,   speed:, 3.2e-05, 
40, 0.001489, of, 3799, records,   speed:, 3.7e-05, 
60, 0.002522, of, 1460, records,   speed:, 4.2e-05, 
80, 0.003941, of, 376, records,   speed:, 4.9e-05, 
100, 0.005207, of, 155, records,   speed:, 5.2e-05, 
120, 0.003312, of, 160, records,   speed:, 2.8e-05, 
140, 0.004582, of, 39, records,   speed:, 3.3e-05, 
180, 0.004701, of, 117, records,   speed:, 2.6e-05, 
20, 0.002753, of, 7608, records,   speed:, 0.000138, 
40, 0.002752, of, 3799, records,   speed:, 6.9e-05, 
60, 0.003382, of, 1460, records,   speed:, 5.6e-05, 
80, 0.00492, of, 376, records,   speed:, 6.2e-05, 
100, 0.006046, of, 155, records,   speed:, 6e-05, 
120, 0.00452, of, 160, records,   speed:, 3.8e-05, 
140, 0.005455, of, 39, records,   speed:, 3.9e-05, 
180, 0.004947, of, 117, records,   speed:, 2.7e-05, 
AVG error:, 0.0012992, of , 13714, records, 
AVGerrorSpeed:, 3.53e-05, of , 13714, records, 
AVGabsErr:, 0.0029632, of , 13714, records speed, 
AVGabsErrSpeed:, 0.0001046, of , 13714, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 7.5, zeta:, 13, kappa, 995, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000662, of, 8138, records,   speed:, 3.3e-05, 
40, 0.001468, of, 4075, records,   speed:, 3.7e-05, 
60, 0.002743, of, 1548, records,   speed:, 4.6e-05, 
80, 0.004254, of, 396, records,   speed:, 5.3e-05, 
100, 0.005423, of, 163, records,   speed:, 5.4e-05, 
120, 0.003281, of, 171, records,   speed:, 2.7e-05, 
140, 0.004631, of, 44, records,   speed:, 3.3e-05, 
180, 0.004945, of, 117, records,   speed:, 2.7e-05, 
20, 0.002877, of, 8138, records,   speed:, 0.000144, 
40, 0.002869, of, 4075, records,   speed:, 7.2e-05, 
60, 0.003639, of, 1548, records,   speed:, 6.1e-05, 
80, 0.00529, of, 396, records,   speed:, 6.6e-05, 
100, 0.00625, of, 163, records,   speed:, 6.3e-05, 
120, 0.004322, of, 171, records,   speed:, 3.6e-05, 
140, 0.00546, of, 44, records,   speed:, 3.9e-05, 
180, 0.005285, of, 117, records,   speed:, 2.9e-05, 
AVG error:, 0.001333, of , 14652, records, 
AVGerrorSpeed:, 3.61e-05, of , 14652, records, 
AVGabsErr:, 0.0031021, of , 14652, records speed, 
AVGabsErrSpeed:, 0.0001095, of , 14652, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 10, zeta:, 13, kappa, 995, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000693, of, 8348, records,   speed:, 3.5e-05, 
40, 0.00146, of, 4186, records,   speed:, 3.6e-05, 
60, 0.00291, of, 1583, records,   speed:, 4.8e-05, 
80, 0.004398, of, 403, records,   speed:, 5.5e-05, 
100, 0.005926, of, 165, records,   speed:, 5.9e-05, 
120, 0.003247, of, 174, records,   speed:, 2.7e-05, 
140, 0.005103, of, 45, records,   speed:, 3.6e-05, 
180, 0.005121, of, 117, records,   speed:, 2.8e-05, 
20, 0.00301, of, 8348, records,   speed:, 0.00015, 
40, 0.002964, of, 4186, records,   speed:, 7.4e-05, 
60, 0.003879, of, 1583, records,   speed:, 6.5e-05, 
80, 0.005452, of, 403, records,   speed:, 6.8e-05, 
100, 0.006731, of, 165, records,   speed:, 6.7e-05, 
120, 0.004263, of, 174, records,   speed:, 3.6e-05, 
140, 0.005905, of, 45, records,   speed:, 4.2e-05, 
180, 0.0054, of, 117, records,   speed:, 3e-05, 
AVG error:, 0.0013744, of , 15021, records, 
AVGerrorSpeed:, 3.73e-05, of , 15021, records, 
AVGabsErr:, 0.0032368, of , 15021, records speed, 
AVGabsErrSpeed:, 0.0001144, of , 15021, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 12.5, zeta:, 13, kappa, 995, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000721, of, 8442, records,   speed:, 3.6e-05, 
40, 0.001424, of, 4233, records,   speed:, 3.6e-05, 
60, 0.002926, of, 1599, records,   speed:, 4.9e-05, 
80, 0.004669, of, 404, records,   speed:, 5.8e-05, 
100, 0.006286, of, 165, records,   speed:, 6.3e-05, 
120, 0.003216, of, 174, records,   speed:, 2.7e-05, 
140, 0.005158, of, 45, records,   speed:, 3.7e-05, 
180, 0.005122, of, 117, records,   speed:, 2.8e-05, 
20, 0.003146, of, 8442, records,   speed:, 0.000157, 
40, 0.00306, of, 4233, records,   speed:, 7.7e-05, 
60, 0.003954, of, 1599, records,   speed:, 6.6e-05, 
80, 0.005811, of, 404, records,   speed:, 7.3e-05, 
100, 0.007065, of, 165, records,   speed:, 7.1e-05, 
120, 0.004207, of, 174, records,   speed:, 3.5e-05, 
140, 0.005945, of, 45, records,   speed:, 4.2e-05, 
180, 0.005447, of, 117, records,   speed:, 3e-05, 
AVG error:, 0.0013906, of , 15179, records, 
AVGerrorSpeed:, 3.8e-05, of , 15179, records, 
AVGabsErr:, 0.0033588, of , 15179, records speed, 
AVGabsErrSpeed:, 0.0001192, of , 15179, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 15, zeta:, 13, kappa, 995, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.00073, of, 8461, records,   speed:, 3.7e-05, 
40, 0.00141, of, 4261, records,   speed:, 3.5e-05, 
60, 0.002946, of, 1601, records,   speed:, 4.9e-05, 
80, 0.004875, of, 404, records,   speed:, 6.1e-05, 
100, 0.006594, of, 165, records,   speed:, 6.6e-05, 
120, 0.003368, of, 174, records,   speed:, 2.8e-05, 
140, 0.005226, of, 45, records,   speed:, 3.7e-05, 
180, 0.005351, of, 117, records,   speed:, 3e-05, 
20, 0.003281, of, 8461, records,   speed:, 0.000164, 
40, 0.003171, of, 4261, records,   speed:, 7.9e-05, 
60, 0.004032, of, 1601, records,   speed:, 6.7e-05, 
80, 0.006051, of, 404, records,   speed:, 7.6e-05, 
100, 0.007322, of, 165, records,   speed:, 7.3e-05, 
120, 0.004278, of, 174, records,   speed:, 3.6e-05, 
140, 0.005982, of, 45, records,   speed:, 4.3e-05, 
180, 0.005741, of, 117, records,   speed:, 3.2e-05, 
AVG error:, 0.0014057, of , 15228, records, 
AVGerrorSpeed:, 3.83e-05, of , 15228, records, 
AVGabsErr:, 0.003485, of , 15228, records speed, 
